Date,Open,High,Low,Close,Adj Close,Volume
2020-08-06,42.500000,43.470001,34.980000,40.000000,40.000000,8211700
2020-08-07,37.110001,39.959999,37.110001,39.000000,39.000000,831600
2020-08-10,39.000000,44.400002,38.220001,44.000000,44.000000,1016400
2020-08-11,44.119999,48.243000,44.000000,44.570000,44.570000,1157900
2020-08-12,44.650002,45.500000,40.389999,44.250000,44.250000,701700
2020-08-13,44.250000,47.410000,43.020000,46.389999,46.389999,419000
2020-08-14,45.400002,46.974998,45.000000,46.639999,46.639999,307400
2020-08-17,46.000000,46.990002,45.380001,45.889999,45.889999,265400
2020-08-18,45.500000,46.439999,42.830002,46.139999,46.139999,210700
2020-08-19,45.730000,46.075001,41.250000,41.509998,41.509998,501400
2020-08-20,41.110001,43.599998,40.840000,42.500000,42.500000,234300
2020-08-21,42.730000,44.830002,42.099998,44.389999,44.389999,377000
2020-08-24,45.000000,45.450001,42.814999,44.970001,44.970001,139200
2020-08-25,45.230000,46.000000,42.314999,44.560001,44.560001,329700
2020-08-26,44.049999,45.088001,43.500000,44.320000,44.320000,162300
2020-08-27,44.490002,44.560001,42.119999,44.560001,44.560001,290600
2020-08-28,44.560001,45.730000,44.500000,45.410000,45.410000,286400
2020-08-31,45.900002,46.259998,44.020000,44.630001,44.630001,364300
2020-09-01,45.020000,46.869999,44.330002,46.060001,46.060001,431100
2020-09-02,48.439999,53.580002,48.105000,50.500000,50.500000,695400
2020-09-03,51.000000,51.959999,45.570000,47.389999,47.389999,524400
2020-09-04,47.740002,48.369999,43.099998,46.130001,46.130001,381300
2020-09-08,45.349998,47.480000,44.410000,46.630001,46.630001,215100
2020-09-09,47.270000,48.529999,46.240002,46.750000,46.750000,282400
2020-09-10,47.250000,47.900002,43.509998,43.910000,43.910000,178800
2020-09-11,44.500000,45.549999,41.410000,42.340000,42.340000,309200
2020-09-14,42.790001,43.980000,39.090000,40.580002,40.580002,343000
2020-09-15,41.110001,42.520000,40.317001,41.380001,41.380001,464200
2020-09-16,42.320000,43.000000,39.860001,41.509998,41.509998,317300
2020-09-17,38.200001,41.180000,37.410000,39.889999,39.889999,691500
2020-09-18,40.200001,43.709999,40.200001,42.250000,42.250000,1739800
2020-09-21,42.160000,42.500000,41.000000,42.270000,42.270000,304900
2020-09-22,41.889999,44.955002,41.889999,43.740002,43.740002,508500
2020-09-23,43.439999,43.950001,41.919998,42.200001,42.200001,443000
2020-09-24,42.410000,45.450001,42.220001,45.119999,45.119999,307700
2020-09-25,45.099998,48.290001,45.099998,48.279999,48.279999,443400
2020-09-28,49.139999,50.709999,48.009998,50.560001,50.560001,374200
2020-09-29,50.720001,51.035000,48.990002,50.980000,50.980000,352600
2020-09-30,51.240002,53.869999,50.470001,53.439999,53.439999,703300
2020-10-01,53.889999,54.730000,49.119999,50.570000,50.570000,768900
2020-10-02,49.869999,51.139999,49.026001,50.099998,50.099998,347500
2020-10-05,50.549999,52.439999,49.790001,51.000000,51.000000,474200
2020-10-06,51.000000,52.509998,50.630001,52.009998,52.009998,300500
2020-10-07,52.459999,54.290001,52.206001,53.180000,53.180000,322400
2020-10-08,53.740002,54.095001,52.410000,52.840000,52.840000,132300
2020-10-09,53.290001,54.080002,52.250000,52.419998,52.419998,356200
2020-10-12,52.869999,52.974998,51.139999,51.750000,51.750000,329800
2020-10-13,51.619999,52.290001,51.009998,52.180000,52.180000,280100
2020-10-14,52.660000,54.915001,52.270000,52.810001,52.810001,238200
2020-10-15,52.599998,52.799999,51.400002,52.799999,52.799999,232200
2020-10-16,53.119999,54.480000,52.869999,53.680000,53.680000,261000
2020-10-19,53.500000,54.240002,51.014999,51.630001,51.630001,283700
2020-10-20,52.080002,53.000000,51.180000,51.279999,51.279999,161600
2020-10-21,51.290001,52.980000,51.290001,51.849998,51.849998,137300
2020-10-22,52.130001,52.700001,51.619999,52.189999,52.189999,173600
2020-10-23,52.639999,54.099998,51.560001,52.570000,52.570000,136100
2020-10-26,51.650002,52.660000,50.134998,51.189999,51.189999,223700
2020-10-27,50.630001,51.720001,50.209999,51.400002,51.400002,193300
2020-10-28,50.630001,51.570000,50.139999,50.639999,50.639999,367500
